50 16268 16268
11 1130 109.0 156.0
11 1131 730.0 154.0
11 1132 254.0 163.0
11 1133 512.0 164.0
11 1134 1067.0 164.0
11 1135 1071.0 164.0
11 1136 1076.0 164.0
11 1137 335.0 173.0
11 1138 354.0 174.0
11 1139 516.0 173.0
11 1140 524.0 174.0
11 1141 531.0 174.0
11 1142 534.0 174.0
11 1143 636.0 174.0
11 1144 687.0 175.0
11 1145 712.0 174.0
11 1146 726.0 173.0
11 1147 733.0 174.0
11 1148 753.0 173.0
11 1149 743.0 175.0
11 1150 754.0 176.0
11 1151 766.0 173.0
11 1152 827.0 174.0
11 1153 912.0 175.0
11 1154 353.0 185.0
11 1155 351.0 186.0
11 1156 367.0 185.0
11 1157 393.0 186.0
11 1158 604.0 184.0
11 1159 631.0 183.0
11 1160 635.0 183.0
11 1161 675.0 183.0
11 1162 686.0 183.0
11 1163 692.0 184.0
11 1164 703.0 183.0
11 1165 747.0 183.0
11 1166 596.0 195.0
11 1167 723.0 193.0
11 1168 728.0 193.0
11 1169 734.0 193.0
11 1170 730.0 195.0
11 1171 743.0 193.0
11 1172 953.0 194.0
11 1173 946.0 195.0
11 1174 967.0 194.0
11 1175 294.0 203.0
11 1176 289.0 204.0
11 1177 304.0 203.0
11 1178 308.0 206.0
11 1179 603.0 204.0
11 1180 605.0 204.0
11 1181 1084.0 204.0
11 1182 1109.0 203.0
11 1183 1136.0 204.0
11 1184 1154.0 206.0
11 1185 307.0 214.0
11 1186 1026.0 215.0
11 1187 1029.0 215.0
11 1188 1043.0 214.0
11 1189 1184.0 213.0
11 1190 134.0 226.0
11 1191 1070.0 245.0
11 1192 1103.0 246.0
11 1193 1154.0 253.0
11 1194 1151.0 256.0
11 1195 1106.0 264.0
11 1196 1096.0 276.0
11 1197 1113.0 273.0
11 1198 1167.0 274.0
11 1199 1093.0 283.0
11 1200 1167.0 286.0
11 1201 1172.0 286.0
11 1202 1174.0 286.0
11 1203 228.0 293.0
11 1204 395.0 303.0
11 1205 394.0 305.0
11 1206 1093.0 303.0
11 1207 1212.0 306.0
11 1208 1107.0 314.0
11 1209 1112.0 316.0
11 1210 1186.0 316.0
12 1211 1216.0 24.0
12 1212 883.0 33.0
12 1213 907.0 35.0
12 1214 903.0 36.0
12 1215 548.0 44.0
12 1216 889.0 44.0
12 1217 885.0 45.0
12 1218 911.0 43.0
12 1219 916.0 43.0
12 1220 506.0 65.0
12 1221 532.0 66.0
12 1222 523.0 73.0
12 1223 527.0 75.0
12 1224 536.0 75.0
12 1225 530.0 76.0
12 1226 565.0 76.0
12 1227 529.0 83.0
12 1228 549.0 84.0
12 1229 531.0 94.0
12 1230 551.0 93.0
12 1231 509.0 114.0
12 1232 713.0 115.0
12 1233 723.0 113.0
12 1234 707.0 123.0
12 1235 704.0 124.0
12 1236 714.0 125.0
12 1237 743.0 126.0
12 1238 804.0 123.0
12 1239 689.0 133.0
12 1240 693.0 134.0
12 1241 714.0 133.0
12 1242 711.0 134.0
12 1243 765.0 134.0
12 1244 767.0 135.0
12 1245 792.0 133.0
12 1246 804.0 133.0
12 1247 863.0 133.0
12 1248 474.0 146.0
12 1249 683.0 143.0
12 1250 696.0 145.0
12 1251 692.0 146.0
12 1252 703.0 143.0
12 1253 704.0 146.0
12 1254 775.0 145.0
12 1255 203.0 163.0
12 1256 713.0 165.0
12 1257 776.0 163.0
12 1258 436.0 173.0
12 1259 487.0 173.0
12 1260 492.0 173.0
12 1261 495.0 173.0
12 1262 668.0 173.0
12 1263 685.0 173.0
12 1264 693.0 173.0
12 1265 706.0 175.0
12 1266 709.0 176.0
12 1267 733.0 173.0
12 1268 724.0 175.0
12 1269 727.0 175.0
12 1270 786.0 174.0
12 1271 794.0 174.0
12 1272 995.0 176.0
12 1273 423.0 186.0
12 1274 556.0 184.0
12 1275 546.0 185.0
12 1276 563.0 184.0
12 1277 568.0 184.0
12 1278 631.0 183.0
12 1279 643.0 183.0
12 1280 654.0 184.0
12 1281 670.0 183.0
12 1282 685.0 183.0
12 1283 690.0 183.0
12 1284 711.0 183.0
12 1285 716.0 183.0
12 1286 726.0 183.0
12 1287 1072.0 186.0
12 1288 566.0 196.0
12 1289 696.0 193.0
12 1290 723.0 194.0
12 1291 744.0 193.0
12 1292 750.0 193.0
12 1293 753.0 194.0
12 1294 809.0 196.0
12 1295 829.0 193.0
12 1296 848.0 193.0
12 1297 869.0 193.0
12 1298 867.0 194.0
12 1299 916.0 195.0
12 1300 923.0 194.0
12 1301 946.0 193.0
12 1302 976.0 196.0
12 1303 249.0 204.0
12 1304 244.0 205.0
12 1305 570.0 205.0
12 1306 850.0 206.0
12 1307 888.0 204.0
12 1308 1068.0 203.0
12 1309 1090.0 203.0
12 1310 1143.0 204.0
12 1311 988.0 216.0
12 1312 1010.0 215.0
12 1313 1013.0 215.0
12 1314 1023.0 214.0
12 1315 1049.0 213.0
12 1316 1092.0 246.0
12 1317 1103.0 243.0
12 1318 1105.0 243.0
12 1319 1154.0 246.0
12 1320 1075.0 255.0
12 1321 1113.0 254.0
12 1322 867.0 264.0
12 1323 1096.0 266.0
12 1324 1130.0 266.0
12 1325 1150.0 263.0
12 1326 1125.0 274.0
12 1327 1070.0 283.0
12 1328 1114.0 326.0
13 1329 1223.0 15.0
13 1330 847.0 34.0
13 1331 843.0 35.0
13 1332 872.0 36.0
13 1333 847.0 43.0
13 1334 849.0 43.0
13 1335 856.0 43.0
13 1336 852.0 45.0
13 1337 855.0 45.0
13 1338 873.0 56.0
13 1339 490.0 74.0
13 1340 494.0 74.0
13 1341 530.0 76.0
13 1342 724.0 75.0
13 1343 489.0 85.0
13 1344 514.0 83.0
13 1345 483.0 93.0
13 1346 495.0 93.0
13 1347 516.0 93.0
13 1348 469.0 103.0
13 1349 470.0 105.0
13 1350 506.0 103.0
13 1351 693.0 104.0
13 1352 705.0 103.0
13 1353 706.0 105.0
13 1354 689.0 113.0
13 1355 692.0 113.0
13 1356 696.0 115.0
13 1357 687.0 116.0
13 1358 850.0 115.0
13 1359 669.0 126.0
13 1360 771.0 124.0
13 1361 847.0 123.0
13 1362 850.0 126.0
13 1363 433.0 133.0
13 1364 656.0 133.0
13 1365 664.0 133.0
13 1366 675.0 135.0
13 1367 732.0 134.0
13 1368 772.0 134.0
13 1369 433.0 146.0
13 1370 655.0 143.0
13 1371 670.0 143.0
13 1372 664.0 146.0
13 1373 694.0 143.0
13 1374 648.0 155.0
13 1375 669.0 153.0
13 1376 664.0 154.0
13 1377 756.0 153.0
13 1378 149.0 163.0
13 1379 387.0 164.0
13 1380 416.0 166.0
13 1381 649.0 163.0
13 1382 652.0 163.0
13 1383 655.0 163.0
13 1384 1091.0 166.0
13 1385 270.0 175.0
13 1386 273.0 176.0
13 1387 432.0 174.0
13 1388 434.0 174.0
13 1389 449.0 174.0
13 1390 454.0 174.0
13 1391 615.0 173.0
13 1392 652.0 174.0
13 1393 646.0 175.0
13 1394 668.0 174.0
13 1395 688.0 174.0
13 1396 686.0 175.0
13 1397 692.0 176.0
13 1398 285.0 185.0
13 1399 524.0 185.0
13 1400 531.0 186.0
13 1401 548.0 184.0
13 1402 550.0 184.0
13 1403 568.0 184.0
13 1404 573.0 184.0
13 1405 603.0 183.0
13 1406 608.0 184.0
13 1407 626.0 185.0
13 1408 631.0 185.0
13 1409 643.0 185.0
13 1410 666.0 185.0
13 1411 672.0 185.0
13 1412 685.0 184.0
13 1413 88.0 193.0
13 1414 667.0 194.0
13 1415 684.0 194.0
13 1416 685.0 196.0
13 1417 965.0 193.0
13 1418 1013.0 194.0
13 1419 1032.0 195.0
13 1420 155.0 205.0
13 1421 167.0 206.0
13 1422 173.0 206.0
13 1423 884.0 205.0
13 1424 1073.0 203.0
13 1425 1094.0 203.0
13 1426 1143.0 203.0
13 1427 1156.0 204.0
13 1428 1226.0 205.0
13 1429 1230.0 206.0
13 1430 1233.0 206.0
13 1431 152.0 215.0
13 1432 171.0 214.0
13 1433 234.0 215.0
13 1434 249.0 216.0
13 1435 269.0 214.0
13 1436 307.0 213.0
13 1437 329.0 214.0
13 1438 984.0 216.0
13 1439 987.0 216.0
13 1440 1013.0 214.0
13 1441 1214.0 223.0
13 1442 1224.0 225.0
13 1443 1128.0 234.0
13 1444 1123.0 235.0
13 1445 1076.0 246.0
13 1446 1166.0 243.0
13 1447 812.0 254.0
13 1448 1111.0 253.0
13 1449 1093.0 264.0
13 1450 1111.0 263.0
13 1451 706.0 286.0
13 1452 726.0 296.0
13 1453 1073.0 316.0
13 1454 1086.0 326.0
13 1455 1110.0 325.0
13 1456 1185.0 323.0
13 1457 1092.0 335.0
13 1458 1187.0 335.0
13 1459 1104.0 345.0
13 1460 1167.0 345.0
14 1461 444.0 24.0
14 1462 813.0 33.0
14 1463 809.0 36.0
14 1464 796.0 43.0
14 1465 813.0 43.0
14 1466 815.0 43.0
14 1467 810.0 44.0
14 1468 823.0 43.0
14 1469 426.0 56.0
14 1470 693.0 53.0
14 1471 688.0 54.0
14 1472 693.0 55.0
14 1473 814.0 56.0
14 1474 831.0 53.0
14 1475 844.0 53.0
14 1476 846.0 55.0
14 1477 430.0 64.0
14 1478 450.0 64.0
14 1479 489.0 66.0
14 1480 683.0 63.0
14 1481 703.0 66.0
14 1482 810.0 65.0
14 1483 872.0 65.0
14 1484 456.0 73.0
14 1485 476.0 74.0
14 1486 494.0 74.0
14 1487 491.0 75.0
14 1488 504.0 73.0
14 1489 506.0 73.0
14 1490 670.0 75.0
14 1491 694.0 73.0
14 1492 691.0 75.0
14 1493 705.0 73.0
14 1494 488.0 96.0
14 1495 676.0 94.0
14 1496 683.0 95.0
14 1497 432.0 104.0
14 1498 455.0 106.0
14 1499 470.0 103.0
14 1500 667.0 103.0
14 1501 703.0 103.0
14 1502 509.0 114.0
14 1503 656.0 113.0
14 1504 654.0 116.0
14 1505 690.0 126.0
14 1506 736.0 126.0
14 1507 814.0 123.0
14 1508 648.0 133.0
14 1509 645.0 134.0
14 1510 727.0 133.0
14 1511 727.0 135.0
14 1512 803.0 134.0
14 1513 425.0 146.0
14 1514 616.0 144.0
14 1515 623.0 143.0
14 1516 633.0 145.0
14 1517 631.0 146.0
14 1518 709.0 146.0
14 1519 727.0 143.0
14 1520 635.0 153.0
14 1521 631.0 154.0
14 1522 723.0 153.0
14 1523 726.0 154.0
14 1524 424.0 165.0
14 1525 503.0 163.0
14 1526 706.0 164.0
14 1527 394.0 175.0
14 1528 414.0 175.0
14 1529 595.0 174.0
14 1530 603.0 174.0
14 1531 612.0 175.0
14 1532 629.0 173.0
14 1533 625.0 174.0
14 1534 628.0 175.0
14 1535 634.0 175.0
14 1536 655.0 174.0
14 1537 671.0 173.0
14 1538 674.0 173.0
14 1539 730.0 175.0
14 1540 813.0 176.0
14 1541 485.0 186.0
14 1542 507.0 183.0
14 1543 505.0 184.0
14 1544 509.0 184.0
14 1545 528.0 185.0
14 1546 533.0 185.0
14 1547 563.0 185.0
14 1548 585.0 185.0
14 1549 593.0 185.0
14 1550 616.0 183.0
14 1551 604.0 185.0
14 1552 625.0 186.0
14 1553 630.0 186.0
14 1554 651.0 184.0
14 1555 647.0 185.0
14 1556 685.0 184.0
14 1557 683.0 195.0
14 1558 729.0 194.0
14 1559 750.0 193.0
14 1560 764.0 193.0
14 1561 769.0 193.0
14 1562 789.0 193.0
14 1563 794.0 193.0
14 1564 796.0 195.0
14 1565 790.0 196.0
14 1566 813.0 193.0
14 1567 806.0 194.0
14 1568 810.0 195.0
14 1569 807.0 196.0
14 1570 851.0 195.0
14 1571 863.0 195.0
14 1572 875.0 195.0
14 1573 885.0 194.0
14 1574 974.0 194.0
14 1575 995.0 193.0
14 1576 988.0 194.0
14 1577 1153.0 195.0
14 1578 632.0 204.0
14 1579 849.0 206.0
14 1580 1151.0 203.0
14 1581 283.0 213.0
14 1582 675.0 213.0
14 1583 970.0 216.0
14 1584 992.0 214.0
14 1585 984.0 215.0
14 1586 1195.0 224.0
14 1587 207.0 233.0
14 1588 1113.0 233.0
14 1589 1103.0 235.0
14 1590 1087.0 255.0
14 1591 1095.0 256.0
14 1592 1163.0 256.0
14 1593 1052.0 286.0
14 1594 354.0 354.0
15 1595 1155.0 6.0
15 1596 92.0 25.0
15 1597 95.0 25.0
15 1598 103.0 26.0
15 1599 434.0 23.0
15 1600 805.0 36.0
15 1601 464.0 46.0
15 1602 663.0 43.0
15 1603 807.0 45.0
15 1604 810.0 46.0
15 1605 813.0 46.0
15 1606 816.0 46.0
15 1607 823.0 43.0
15 1608 825.0 44.0
15 1609 829.0 45.0
15 1610 387.0 54.0
15 1611 413.0 56.0
15 1612 424.0 55.0
15 1613 523.0 54.0
15 1614 655.0 54.0
15 1615 811.0 55.0
15 1616 832.0 53.0
15 1617 835.0 53.0
15 1618 828.0 55.0
15 1619 843.0 53.0
15 1620 848.0 53.0
15 1621 853.0 53.0
15 1622 843.0 56.0
15 1623 846.0 56.0
15 1624 452.0 65.0
15 1625 650.0 63.0
15 1626 648.0 64.0
15 1627 652.0 64.0
15 1628 647.0 66.0
15 1629 676.0 65.0
15 1630 670.0 66.0
15 1631 775.0 63.0
15 1632 412.0 76.0
15 1633 445.0 73.0
15 1634 456.0 76.0
15 1635 466.0 73.0
15 1636 413.0 83.0
15 1637 411.0 84.0
15 1638 464.0 83.0
15 1639 412.0 96.0
15 1640 451.0 96.0
15 1641 644.0 94.0
15 1642 649.0 96.0
15 1643 725.0 94.0
15 1644 392.0 103.0
15 1645 435.0 103.0
15 1646 474.0 105.0
15 1647 626.0 104.0
15 1648 670.0 104.0
15 1649 472.0 113.0
15 1650 624.0 113.0
15 1651 676.0 114.0
15 1652 785.0 116.0
15 1653 486.0 125.0
15 1654 490.0 126.0
15 1655 608.0 123.0
15 1656 615.0 125.0
15 1657 612.0 134.0
15 1658 609.0 135.0
15 1659 666.0 135.0
15 1660 670.0 135.0
15 1661 694.0 134.0
15 1662 695.0 136.0
15 1663 707.0 135.0
15 1664 769.0 134.0
15 1665 385.0 146.0
15 1666 588.0 144.0
15 1667 584.0 145.0
15 1668 604.0 143.0
15 1669 693.0 143.0
15 1670 695.0 144.0
15 1671 583.0 154.0
15 1672 691.0 153.0
15 1673 684.0 156.0
15 1674 383.0 163.0
15 1675 383.0 166.0
15 1676 385.0 166.0
15 1677 465.0 163.0
15 1678 588.0 164.0
15 1679 674.0 165.0
15 1680 690.0 163.0
15 1681 132.0 173.0
15 1682 126.0 174.0
15 1683 131.0 176.0
15 1684 312.0 175.0
15 1685 347.0 176.0
15 1686 366.0 176.0
15 1687 373.0 176.0
15 1688 383.0 176.0
15 1689 565.0 174.0
15 1690 567.0 175.0
15 1691 584.0 173.0
15 1692 585.0 175.0
15 1693 594.0 176.0
15 1694 628.0 173.0
15 1695 624.0 174.0
15 1696 635.0 176.0
15 1697 469.0 186.0
15 1698 483.0 186.0
15 1699 489.0 186.0
15 1700 524.0 183.0
15 1701 529.0 183.0
15 1702 534.0 185.0
15 1703 524.0 186.0
15 1704 529.0 186.0
15 1705 575.0 183.0
15 1706 654.0 186.0
15 1707 734.0 184.0
15 1708 765.0 183.0
15 1709 151.0 194.0
15 1710 212.0 193.0
15 1711 233.0 193.0
15 1712 263.0 193.0
15 1713 736.0 194.0
15 1714 794.0 193.0
15 1715 796.0 195.0
15 1716 814.0 193.0
15 1717 909.0 195.0
15 1718 874.0 206.0
15 1719 884.0 205.0
15 1720 1143.0 203.0
15 1721 453.0 214.0
15 1722 476.0 215.0
15 1723 494.0 215.0
15 1724 964.0 216.0
15 1725 1029.0 213.0
15 1726 1096.0 235.0
15 1727 1088.0 236.0
15 1728 1087.0 243.0
15 1729 1175.0 264.0
15 1730 1070.0 275.0
15 1731 706.0 285.0
15 1732 665.0 293.0
15 1733 710.0 303.0
15 1734 1203.0 316.0
15 1735 1085.0 323.0
15 1736 1133.0 323.0
15 1737 1168.0 324.0
15 1738 1123.0 335.0
16 1739 1054.0 6.0
16 1740 363.0 16.0
16 1741 771.0 36.0
16 1742 425.0 44.0
16 1743 631.0 45.0
16 1744 756.0 43.0
16 1745 751.0 45.0
16 1746 774.0 44.0
16 1747 776.0 45.0
16 1748 784.0 43.0
16 1749 788.0 43.0
16 1750 783.0 45.0
16 1751 349.0 56.0
16 1752 626.0 54.0
16 1753 632.0 54.0
16 1754 635.0 56.0
16 1755 765.0 53.0
16 1756 786.0 53.0
16 1757 793.0 54.0
16 1758 815.0 53.0
16 1759 394.0 64.0
16 1760 386.0 66.0
16 1761 605.0 63.0
16 1762 603.0 66.0
16 1763 636.0 66.0
16 1764 653.0 63.0
16 1765 643.0 64.0
16 1766 645.0 64.0
16 1767 648.0 64.0
16 1768 376.0 76.0
16 1769 611.0 76.0
16 1770 623.0 74.0
16 1771 371.0 83.0
16 1772 392.0 84.0
16 1773 424.0 86.0
16 1774 606.0 83.0
16 1775 614.0 83.0
16 1776 603.0 84.0
16 1777 623.0 86.0
16 1778 595.0 93.0
16 1779 610.0 93.0
16 1780 603.0 94.0
16 1781 615.0 95.0
16 1782 624.0 96.0
16 1783 686.0 96.0
16 1784 376.0 104.0
16 1785 436.0 104.0
16 1786 592.0 103.0
16 1787 589.0 106.0
16 1788 591.0 106.0
16 1789 593.0 106.0
16 1790 605.0 105.0
16 1791 434.0 113.0
16 1792 596.0 114.0
16 1793 587.0 115.0
16 1794 752.0 116.0
16 1795 450.0 124.0
16 1796 570.0 123.0
16 1797 570.0 126.0
16 1798 608.0 126.0
16 1799 748.0 123.0
16 1800 752.0 126.0
16 1801 556.0 134.0
16 1802 623.0 133.0
16 1803 633.0 134.0
16 1804 663.0 133.0
16 1805 673.0 133.0
16 1806 683.0 135.0
16 1807 736.0 133.0
16 1808 295.0 146.0
16 1809 343.0 146.0
16 1810 570.0 143.0
16 1811 563.0 146.0
16 1812 594.0 143.0
16 1813 647.0 145.0
16 1814 644.0 146.0
16 1815 666.0 145.0
16 1816 549.0 154.0
16 1817 563.0 154.0
16 1818 336.0 166.0
16 1819 348.0 164.0
16 1820 343.0 166.0
16 1821 345.0 166.0
16 1822 425.0 163.0
16 1823 547.0 164.0
16 1824 553.0 164.0
16 1825 634.0 163.0
16 1826 647.0 163.0
16 1827 525.0 173.0
16 1828 530.0 174.0
16 1829 523.0 175.0
16 1830 536.0 175.0
16 1831 547.0 174.0
16 1832 543.0 175.0
16 1833 567.0 176.0
16 1834 590.0 174.0
16 1835 594.0 174.0
16 1836 588.0 176.0
16 1837 608.0 174.0
16 1838 649.0 173.0
16 1839 664.0 174.0
16 1840 665.0 176.0
16 1841 313.0 183.0
16 1842 450.0 186.0
16 1843 496.0 183.0
16 1844 492.0 184.0
16 1845 492.0 186.0
16 1846 505.0 184.0
16 1847 549.0 183.0
16 1848 593.0 186.0
16 1849 614.0 184.0
16 1850 656.0 185.0
16 1851 735.0 183.0
16 1852 683.0 195.0
16 1853 689.0 196.0
16 1854 705.0 195.0
16 1855 709.0 196.0
16 1856 729.0 194.0
16 1857 734.0 194.0
16 1858 730.0 196.0
16 1859 765.0 193.0
16 1860 766.0 195.0
16 1861 784.0 193.0
16 1862 795.0 193.0
16 1863 808.0 193.0
16 1864 827.0 195.0
16 1865 843.0 193.0
16 1866 851.0 196.0
16 1867 913.0 195.0
16 1868 932.0 194.0
16 1869 926.0 195.0
16 1870 1049.0 195.0
16 1871 394.0 205.0
16 1872 849.0 205.0
16 1873 888.0 203.0
16 1874 1165.0 205.0
16 1875 536.0 214.0
16 1876 936.0 216.0
16 1877 964.0 214.0
16 1878 1196.0 215.0
16 1879 1187.0 216.0
16 1880 1190.0 216.0
16 1881 210.0 226.0
16 1882 872.0 224.0
16 1883 866.0 225.0
16 1884 1114.0 225.0
16 1885 1109.0 226.0
16 1886 1126.0 223.0
16 1887 1143.0 226.0
16 1888 1072.0 234.0
16 1889 1125.0 236.0
16 1890 1145.0 233.0
16 1891 1187.0 235.0
16 1892 129.0 245.0
16 1893 1067.0 243.0
16 1894 1147.0 246.0
16 1895 1067.0 264.0
16 1896 993.0 274.0
16 1897 1014.0 273.0
17 1898 1011.0 13.0
17 1899 316.0 23.0
17 1900 315.0 36.0
17 1901 592.0 43.0
17 1902 591.0 45.0
17 1903 756.0 43.0
17 1904 746.0 45.0
17 1905 763.0 44.0
17 1906 588.0 53.0
17 1907 593.0 53.0
17 1908 584.0 54.0
17 1909 612.0 53.0
17 1910 604.0 55.0
17 1911 732.0 53.0
17 1912 753.0 53.0
17 1913 744.0 54.0
17 1914 744.0 56.0
17 1915 766.0 53.0
17 1916 768.0 53.0
17 1917 775.0 53.0
17 1918 773.0 56.0
17 1919 786.0 53.0
17 1920 326.0 66.0
17 1921 333.0 66.0
17 1922 344.0 65.0
17 1923 390.0 63.0
17 1924 390.0 66.0
17 1925 571.0 63.0
17 1926 568.0 65.0
17 1927 587.0 65.0
17 1928 610.0 63.0
17 1929 612.0 63.0
17 1930 608.0 64.0
17 1931 603.0 65.0
17 1932 333.0 73.0
17 1933 326.0 74.0
17 1934 388.0 75.0
17 1935 569.0 73.0
17 1936 566.0 75.0
17 1937 336.0 85.0
17 1938 386.0 86.0
17 1939 563.0 85.0
17 1940 589.0 85.0
17 1941 628.0 83.0
17 1942 570.0 93.0
17 1943 569.0 95.0
17 1944 583.0 94.0
17 1945 653.0 96.0
17 1946 396.0 103.0
17 1947 392.0 105.0
17 1948 556.0 105.0
17 1949 583.0 105.0
17 1950 552.0 114.0
17 1951 414.0 125.0
17 1952 536.0 125.0
17 1953 530.0 126.0
17 1954 546.0 123.0
17 1955 549.0 124.0
17 1956 574.0 126.0
17 1957 707.0 125.0
17 1958 303.0 136.0
17 1959 543.0 133.0
17 1960 589.0 133.0
17 1961 604.0 134.0
17 1962 628.0 133.0
17 1963 629.0 135.0
17 1964 633.0 135.0
17 1965 650.0 135.0
17 1966 704.0 133.0
17 1967 706.0 135.0
17 1968 513.0 144.0
17 1969 534.0 143.0
17 1970 528.0 146.0
17 1971 608.0 144.0
17 1972 611.0 146.0
17 1973 627.0 143.0
17 1974 633.0 145.0
17 1975 509.0 154.0
17 1976 514.0 154.0
17 1977 531.0 153.0
17 1978 528.0 154.0
17 1979 625.0 154.0
17 1980 189.0 165.0
17 1981 296.0 164.0
17 1982 293.0 166.0
17 1983 384.0 163.0
17 1984 386.0 166.0
17 1985 511.0 164.0
17 1986 614.0 163.0
17 1987 616.0 163.0
17 1988 370.0 173.0
17 1989 376.0 173.0
17 1990 416.0 173.0
17 1991 429.0 173.0
17 1992 432.0 173.0
17 1993 492.0 173.0
17 1994 494.0 174.0
17 1995 487.0 176.0
17 1996 493.0 176.0
17 1997 511.0 174.0
17 1998 507.0 175.0
17 1999 515.0 176.0
17 2000 530.0 176.0
17 2001 553.0 173.0
17 2002 569.0 176.0
17 2003 606.0 173.0
17 2004 616.0 173.0
17 2005 631.0 175.0
17 2006 392.0 186.0
17 2007 453.0 183.0
17 2008 454.0 185.0
17 2009 489.0 183.0
17 2010 496.0 184.0
17 2011 504.0 184.0
17 2012 530.0 185.0
17 2013 544.0 183.0
17 2014 588.0 184.0
17 2015 623.0 186.0
17 2016 646.0 185.0
17 2017 431.0 193.0
17 2018 674.0 196.0
17 2019 747.0 194.0
17 2020 754.0 194.0
17 2021 772.0 193.0
17 2022 776.0 193.0
17 2023 790.0 193.0
17 2024 813.0 194.0
17 2025 843.0 193.0
17 2026 849.0 196.0
17 2027 883.0 196.0
17 2028 889.0 196.0
17 2029 895.0 196.0
17 2030 907.0 193.0
17 2031 965.0 194.0
17 2032 675.0 203.0
17 2033 670.0 205.0
17 2034 735.0 206.0
17 2035 851.0 205.0
17 2036 1089.0 205.0
17 2037 1149.0 205.0
17 2038 656.0 216.0
17 2039 666.0 216.0
17 2040 710.0 213.0
17 2041 713.0 213.0
17 2042 928.0 216.0
17 2043 936.0 216.0
17 2044 970.0 213.0
17 2045 1175.0 215.0
17 2046 1167.0 216.0
17 2047 1187.0 213.0
17 2048 367.0 225.0
17 2049 384.0 223.0
17 2050 872.0 223.0
17 2051 864.0 224.0
17 2052 1096.0 225.0
17 2053 1091.0 226.0
17 2054 1112.0 223.0
17 2055 1135.0 235.0
17 2056 1072.0 245.0
17 2057 1104.0 245.0
17 2058 1066.0 253.0
17 2059 1083.0 255.0
17 2060 1174.0 256.0
17 2061 1044.0 265.0
17 2062 1087.0 265.0
17 2063 994.0 275.0
17 2064 1032.0 275.0
17 2065 754.0 283.0
17 2066 988.0 285.0
17 2067 1071.0 284.0
17 2068 1115.0 284.0
17 2069 1111.0 286.0
17 2070 671.0 295.0
17 2071 1030.0 294.0
17 2072 1075.0 296.0
17 2073 1087.0 293.0
17 2074 676.0 305.0
17 2075 1034.0 304.0
17 2076 1073.0 304.0
17 2077 1096.0 303.0
18 2078 970.0 16.0
18 2079 312.0 25.0
18 2080 553.0 26.0
18 2081 672.0 36.0
18 2082 705.0 36.0
18 2083 252.0 43.0
18 2084 296.0 44.0
18 2085 354.0 46.0
18 2086 365.0 46.0
18 2087 409.0 46.0
18 2088 556.0 45.0
18 2089 710.0 46.0
18 2090 729.0 45.0
18 2091 549.0 53.0
18 2092 546.0 55.0
18 2093 564.0 53.0
18 2094 569.0 55.0
18 2095 655.0 54.0
18 2096 663.0 56.0
18 2097 711.0 55.0
18 2098 732.0 53.0
18 2099 735.0 53.0
18 2100 728.0 55.0
18 2101 743.0 53.0
18 2102 748.0 53.0
18 2103 750.0 53.0
18 2104 753.0 53.0
18 2105 750.0 55.0
18 2106 745.0 56.0
18 2107 287.0 63.0
18 2108 547.0 65.0
18 2109 552.0 65.0
18 2110 576.0 63.0
18 2111 574.0 64.0
18 2112 569.0 65.0
18 2113 629.0 65.0
18 2114 653.0 63.0
18 2115 656.0 63.0
18 2116 650.0 65.0
18 2117 663.0 63.0
18 2118 670.0 66.0
18 2119 693.0 64.0
18 2120 710.0 63.0
18 2121 708.0 64.0
18 2122 284.0 76.0
18 2123 315.0 73.0
18 2124 389.0 76.0
18 2125 413.0 76.0
18 2126 531.0 75.0
18 2127 529.0 76.0
18 2128 543.0 75.0
18 2129 571.0 73.0
18 2130 585.0 73.0
18 2131 610.0 76.0
18 2132 627.0 73.0
18 2133 643.0 76.0
18 2134 292.0 84.0
18 2135 316.0 86.0
18 2136 533.0 83.0
18 2137 528.0 85.0
18 2138 554.0 85.0
18 2139 594.0 83.0
18 2140 596.0 85.0
18 2141 633.0 84.0
18 2142 655.0 85.0
18 2143 651.0 86.0
18 2144 671.0 83.0
18 2145 306.0 96.0
18 2146 529.0 96.0
18 2147 546.0 94.0
18 2148 630.0 96.0
18 2149 649.0 93.0
18 2150 663.0 94.0
18 2151 252.0 104.0
18 2152 356.0 103.0
18 2153 351.0 105.0
18 2154 535.0 103.0
18 2155 508.0 113.0
18 2156 507.0 115.0
18 2157 516.0 115.0
18 2158 575.0 114.0
18 2159 687.0 114.0
18 2160 687.0 116.0
18 2161 264.0 126.0
18 2162 369.0 123.0
18 2163 375.0 123.0
18 2164 406.0 124.0
18 2165 407.0 126.0
18 2166 503.0 124.0
18 2167 607.0 124.0
18 2168 674.0 126.0
18 2169 683.0 124.0
18 2170 254.0 136.0
18 2171 396.0 134.0
18 2172 509.0 133.0
18 2173 506.0 134.0
18 2174 554.0 133.0
18 2175 564.0 135.0
18 2176 569.0 135.0
18 2177 596.0 133.0
18 2178 606.0 134.0
18 2179 608.0 135.0
18 2180 671.0 134.0
18 2181 673.0 136.0
18 2182 707.0 135.0
18 2183 250.0 146.0
18 2184 403.0 144.0
18 2185 476.0 145.0
18 2186 593.0 144.0
18 2187 616.0 143.0
18 2188 683.0 143.0
18 2189 315.0 153.0
18 2190 475.0 154.0
18 2191 494.0 153.0
18 2192 486.0 154.0
18 2193 491.0 156.0
18 2194 575.0 153.0
